obsnme,obsval,weight,obgnme
loc014n0054,-0.7399999999999807,0.5,07346X0083mf
loc014n0055,-0.789999999999992,0.5,07346X0083mf
loc014n0056,-0.8599999999999852,0.5,07346X0083mf
loc014n0057,-0.8499999999999943,0.5,07346X0083mf
loc014n0058,-0.8499999999999943,0.5,07346X0083mf
loc014n0059,-0.8699999999999761,0.5,07346X0083mf
loc014n0060,-0.9799999999999898,0.5,07346X0083mf
loc014n0061,-1.0,0.5,07346X0083mf
loc014n0062,-0.8999999999999773,0.5,07346X0083mf
loc014n0063,-0.7299999999999898,0.5,07346X0083mf
loc014n0064,-0.5799999999999841,0.5,07346X0083mf
loc014n0065,-0.6199999999999761,0.5,07346X0083mf
loc014n0066,-0.6299999999999955,0.5,07346X0083mf
loc014n0067,-0.21999999999999886,0.5,07346X0083mf
loc014n0068,0.9900000000000091,0.5,07346X0083mf
loc014n0069,1.6000000000000227,0.5,07346X0083mf
loc014n0070,1.7900000000000205,0.5,07346X0083mf
loc014n0071,1.9699999999999989,0.5,07346X0083mf
loc014n0072,2.1599999999999966,0.5,07346X0083mf
loc014n0073,2.130000000000024,0.5,07346X0083mf
loc014n0074,2.280000000000001,0.5,07346X0083mf
loc014n0075,2.420000000000016,0.5,07346X0083mf
loc014n0076,2.380000000000024,0.5,07346X0083mf
loc014n0077,2.380000000000024,0.5,07346X0083mf
loc014n0078,2.4000000000000057,0.5,07346X0083mf
loc014n0079,2.3600000000000136,0.5,07346X0083mf
loc014n0080,2.3400000000000034,0.5,07346X0083mf
loc014n0081,2.3200000000000216,0.5,07346X0083mf
loc014n0082,2.240000000000009,0.5,07346X0083mf
loc014n0083,2.25,0.5,07346X0083mf
loc014n0084,2.280000000000001,0.5,07346X0083mf
loc014n0085,2.969999999999999,0.5,07346X0083mf
loc014n0086,3.0800000000000125,0.5,07346X0083mf
loc014n0087,3.0600000000000023,0.5,07346X0083mf
loc014n0088,3.030000000000001,0.5,07346X0083mf
loc014n0089,3.200000000000017,0.5,07346X0083mf
loc014n0090,3.3600000000000136,0.5,07346X0083mf
loc014n0091,3.380000000000024,0.5,07346X0083mf
loc014n0092,3.3200000000000216,0.5,07346X0083mf
loc014n0093,3.5100000000000193,0.5,07346X0083mf
loc014n0094,3.460000000000008,0.5,07346X0083mf
loc014n0095,3.75,0.5,07346X0083mf
loc014n0096,3.8500000000000227,0.5,07346X0083mf
loc014n0097,3.8600000000000136,0.5,07346X0083mf
loc014n0098,3.8100000000000023,0.5,07346X0083mf
loc014n0099,3.719999999999999,0.5,07346X0083mf
loc014n0100,3.5900000000000034,0.5,07346X0083mf
loc014n0101,3.480000000000018,0.5,07346X0083mf
loc014n0102,3.2900000000000205,0.5,07346X0083mf
loc014n0103,3.1899999999999977,0.5,07346X0083mf
loc014n0104,3.0800000000000125,0.5,07346X0083mf
loc014n0105,3.0400000000000205,0.5,07346X0083mf
loc014n0106,2.980000000000018,0.5,07346X0083mf
loc014n0107,2.9000000000000057,0.5,07346X0083mf
loc014n0108,2.8000000000000114,0.5,07346X0083mf
loc014n0109,2.6100000000000136,0.5,07346X0083mf
loc014n0110,2.4099999999999966,0.5,07346X0083mf
loc014n0111,2.219999999999999,0.5,07346X0083mf
loc014n0112,1.960000000000008,0.5,07346X0083mf
loc014n0113,1.7800000000000011,0.5,07346X0083mf
loc014n0114,1.700000000000017,0.5,07346X0083mf
loc014n0115,1.7900000000000205,0.5,07346X0083mf
loc014n0116,1.8300000000000125,0.5,07346X0083mf
loc014n0117,1.8200000000000216,0.5,07346X0083mf
loc014n0118,1.75,0.5,07346X0083mf
loc014n0119,1.6599999999999966,0.5,07346X0083mf
loc014n0120,1.5400000000000205,0.5,07346X0083mf
loc014n0121,1.460000000000008,0.5,07346X0083mf
loc014n0122,1.3500000000000227,0.5,07346X0083mf
loc014n0123,1.1599999999999966,0.5,07346X0083mf
loc014n0124,1.0700000000000216,0.5,07346X0083mf
loc014n0125,0.9300000000000068,0.5,07346X0083mf
loc014n0126,1.0600000000000023,0.5,07346X0083mf
loc014n0127,1.2199999999999989,0.5,07346X0083mf
loc014n0128,1.3000000000000114,0.5,07346X0083mf
loc014n0129,1.3200000000000216,0.5,07346X0083mf
loc014n0130,1.3200000000000216,0.5,07346X0083mf
loc014n0131,1.3100000000000023,0.5,07346X0083mf
loc014n0132,1.2199999999999989,0.5,07346X0083mf
loc014n0133,1.1500000000000057,0.5,07346X0083mf
loc014n0134,1.0200000000000102,0.5,07346X0083mf
loc014n0135,0.8400000000000034,0.5,07346X0083mf
loc014n0136,0.8300000000000125,0.5,07346X0083mf
loc014n0137,0.8300000000000125,0.5,07346X0083mf
loc014n0138,0.7600000000000193,0.5,07346X0083mf
loc014n0139,0.6800000000000068,0.5,07346X0083mf
loc014n0140,0.5700000000000216,0.5,07346X0083mf
loc014n0141,0.5,0.5,07346X0083mf
loc014n0142,0.4900000000000091,0.5,07346X0083mf
loc014n0143,0.45000000000001705,0.5,07346X0083mf
loc014n0144,0.3800000000000239,0.5,07346X0083mf
loc014n0145,0.36000000000001364,0.5,07346X0083mf
loc014n0146,0.9099999999999966,0.5,07346X0083mf
loc014n0147,1.0600000000000023,0.5,07346X0083mf
loc014n0148,1.1000000000000227,0.5,07346X0083mf
loc014n0149,1.1599999999999966,0.5,07346X0083mf
loc014n0150,1.5600000000000023,0.5,07346X0083mf
loc014n0151,1.5600000000000023,0.5,07346X0083mf
loc014n0152,1.5500000000000114,0.5,07346X0083mf
loc014n0153,1.5200000000000102,0.5,07346X0083mf
loc014n0154,1.4800000000000182,0.5,07346X0083mf
loc014n0155,1.3800000000000239,0.5,07346X0083mf
loc014n0156,1.3000000000000114,0.5,07346X0083mf
loc014n0157,1.2300000000000182,0.5,07346X0083mf
loc014n0158,1.1100000000000136,0.5,07346X0083mf
loc014n0159,1.2300000000000182,0.5,07346X0083mf
loc014n0160,1.8300000000000125,0.5,07346X0083mf
loc014n0161,1.740000000000009,0.5,07346X0083mf
loc014n0162,1.670000000000016,0.5,07346X0083mf
loc014n0163,1.6200000000000045,0.5,07346X0083mf
loc014n0164,1.5600000000000023,0.5,07346X0083mf
loc014n0165,1.4699999999999989,0.5,07346X0083mf
loc014n0166,1.4099999999999966,0.5,07346X0083mf
loc014n0167,1.2600000000000193,0.5,07346X0083mf
loc014n0168,1.1200000000000045,0.5,07346X0083mf
loc014n0169,0.950000000000017,0.5,07346X0083mf
loc014n0170,0.8200000000000216,0.5,07346X0083mf
loc014n0171,0.6899999999999977,0.5,07346X0083mf
loc014n0172,0.5800000000000125,0.5,07346X0083mf
loc014n0173,0.05000000000001137,0.5,07346X0083mf
loc014n0174,-2.1799999999999784,0.5,07346X0083mf
loc014n0175,-3.3999999999999773,0.5,07346X0083mf
loc014n0176,-4.369999999999976,0.5,07346X0083mf
loc014n0177,-5.069999999999993,0.5,07346X0083mf
loc014n0178,-4.649999999999977,0.5,07346X0083mf
loc014n0179,-3.4299999999999784,0.5,07346X0083mf
loc014n0180,-8.469999999999999,0.5,07346X0083mf
loc014n0181,-9.669999999999987,0.5,07346X0083mf
loc014n0182,-9.859999999999985,0.5,07346X0083mf
loc014n0183,-13.139999999999986,0.5,07346X0083mf
loc014n0184,-15.219999999999999,0.5,07346X0083mf
loc014n0185,-14.72999999999999,0.5,07346X0083mf
loc014n0186,-14.649999999999977,0.5,07346X0083mf
loc014n0187,-18.659999999999997,0.5,07346X0083mf
loc014n0188,-20.649999999999977,0.5,07346X0083mf
loc014n0189,-21.97,0.5,07346X0083mf
loc014n0190,-23.409999999999997,0.5,07346X0083mf
loc014n0191,-23.45999999999998,0.5,07346X0083mf
loc014n0192,-23.45999999999998,0.5,07346X0083mf
loc014n0193,-16.5,0.5,07346X0083mf
loc014n0194,-23.19999999999999,0.5,07346X0083mf
loc014n0195,-18.329999999999984,0.5,07346X0083mf
loc014n0196,-17.359999999999985,0.5,07346X0083mf
loc014n0197,-16.419999999999987,0.5,07346X0083mf
loc014n0198,-15.869999999999976,0.5,07346X0083mf
loc014n0199,-15.189999999999998,0.5,07346X0083mf
loc014n0200,-13.699999999999989,0.5,07346X0083mf
loc014n0201,-10.039999999999992,0.5,07346X0083mf
loc014n0202,-8.639999999999986,0.5,07346X0083mf
loc014n0203,-7.6699999999999875,0.5,07346X0083mf
loc014n0204,-6.9199999999999875,0.5,07346X0083mf
loc014n0205,-6.389999999999986,0.5,07346X0083mf
loc014n0206,-5.9199999999999875,0.5,07346X0083mf
loc014n0207,-4.4199999999999875,0.5,07346X0083mf
loc014n0208,-3.8400000000000034,0.5,07346X0083mf
loc014n0209,-3.1699999999999875,0.5,07346X0083mf
loc014n0210,-1.9199999999999875,0.5,07346X0083mf
loc014n0211,-1.3199999999999932,0.5,07346X0083mf
loc014n0212,-1.5600000000000023,0.5,07346X0083mf
loc014n0213,-1.5300000000000011,0.5,07346X0083mf
loc014n0214,-1.5,0.5,07346X0083mf
loc014n0215,-1.4399999999999977,0.5,07346X0083mf
loc014n0216,-1.329999999999984,0.5,07346X0083mf
loc014n0217,-1.2199999999999989,0.5,07346X0083mf
loc014n0218,-1.1399999999999864,0.5,07346X0083mf
loc014n0219,-1.1199999999999761,0.5,07346X0083mf
loc014n0220,-1.0900000000000034,0.5,07346X0083mf
loc014n0221,-1.039999999999992,0.5,07346X0083mf
loc014n0222,-1.0300000000000011,0.5,07346X0083mf
loc014n0223,-0.9699999999999989,0.5,07346X0083mf
loc014n0224,-0.09999999999999432,0.5,07346X0083mf
loc014n0225,0.9000000000000057,0.5,07346X0083mf
loc014n0226,1.3100000000000023,0.5,07346X0083mf
loc014n0227,1.5600000000000023,0.5,07346X0083mf
loc014n0228,1.8600000000000136,0.5,07346X0083mf
loc014n0229,1.8100000000000023,0.5,07346X0083mf
loc014n0230,1.8200000000000216,0.5,07346X0083mf
loc014n0231,1.8000000000000114,0.5,07346X0083mf
loc014n0232,1.8000000000000114,0.5,07346X0083mf
loc014n0233,1.7800000000000011,0.5,07346X0083mf
loc014n0234,1.7199999999999989,0.5,07346X0083mf
loc014n0235,1.6400000000000148,0.5,07346X0083mf
loc014n0236,1.3400000000000034,0.5,07346X0083mf
loc014n0237,0.9200000000000159,0.5,07346X0083mf
loc014n0238,0.8000000000000114,0.5,07346X0083mf
loc014n0239,0.5900000000000034,0.5,07346X0083mf
loc014n0240,0.45000000000001705,0.5,07346X0083mf
loc014n0241,0.28000000000000114,0.5,07346X0083mf
loc014n0242,0.13000000000002387,0.5,07346X0083mf
loc014n0243,-0.009999999999990905,0.5,07346X0083mf
loc014n0244,-0.09999999999999432,0.5,07346X0083mf
loc014n0245,-0.21999999999999886,0.5,07346X0083mf
loc014n0246,-0.2699999999999818,0.5,07346X0083mf
loc014n0247,-0.28999999999999204,0.5,07346X0083mf
loc014n0248,-0.37999999999999545,0.5,07346X0083mf
loc014n0249,-0.3599999999999852,0.5,07346X0083mf
loc014n0250,0.7300000000000182,0.5,07346X0083mf
loc014n0251,1.1100000000000136,0.5,07346X0083mf
loc014n0252,1.710000000000008,0.5,07346X0083mf
loc014n0253,1.7800000000000011,0.5,07346X0083mf
loc014n0254,1.8900000000000148,0.5,07346X0083mf
loc014n0255,2.0100000000000193,0.5,07346X0083mf
loc014n0256,2.0500000000000114,0.5,07346X0083mf
loc014n0257,2.0600000000000023,0.5,07346X0083mf
loc014n0258,2.030000000000001,0.5,07346X0083mf
loc014n0259,2.0100000000000193,0.5,07346X0083mf
loc014n0260,1.9699999999999989,0.5,07346X0083mf
loc014n0261,1.9800000000000182,0.5,07346X0083mf
loc014n0262,1.960000000000008,0.5,07346X0083mf
loc014n0263,1.8700000000000045,0.5,07346X0083mf
loc014n0264,1.8100000000000023,0.5,07346X0083mf
loc014n0265,2.530000000000001,0.5,07346X0083mf
loc014n0266,2.950000000000017,0.5,07346X0083mf
loc014n0267,2.950000000000017,0.5,07346X0083mf
loc014n0268,3.200000000000017,0.5,07346X0083mf
loc014n0269,3.0100000000000193,0.5,07346X0083mf
loc014n0270,3.230000000000018,0.5,07346X0083mf
loc014n0271,3.0800000000000125,0.5,07346X0083mf
loc014n0272,3.3500000000000227,0.5,07346X0083mf
loc014n0273,3.3300000000000125,0.5,07346X0083mf
loc014n0274,3.5500000000000114,0.5,07346X0083mf
loc014n0275,3.4399999999999977,0.5,07346X0083mf
loc014n0276,3.3600000000000136,0.5,07346X0083mf
loc014n0277,3.230000000000018,0.5,07346X0083mf
loc014n0278,3.2700000000000102,0.5,07346X0083mf
loc014n0279,3.1899999999999977,0.5,07346X0083mf
loc014n0280,3.1200000000000045,0.5,07346X0083mf
loc014n0281,3.0600000000000023,0.5,07346X0083mf
loc014n0282,3.450000000000017,0.5,07346X0083mf
loc014n0283,3.3600000000000136,0.5,07346X0083mf
loc014n0284,3.5,0.5,07346X0083mf
loc014n0285,3.3500000000000227,0.5,07346X0083mf
loc014n0286,3.210000000000008,0.5,07346X0083mf
loc014n0287,3.1100000000000136,0.5,07346X0083mf
loc014n0288,3.0100000000000193,0.5,07346X0083mf
loc014n0289,2.880000000000024,0.5,07346X0083mf
loc014n0290,2.7900000000000205,0.5,07346X0083mf
loc014n0291,2.710000000000008,0.5,07346X0083mf
loc014n0292,2.5800000000000125,0.5,07346X0083mf
loc014n0293,2.530000000000001,0.5,07346X0083mf
loc014n0294,2.480000000000018,0.5,07346X0083mf
loc014n0295,2.630000000000024,0.5,07346X0083mf
loc014n0296,2.5800000000000125,0.5,07346X0083mf
loc014n0297,2.4000000000000057,0.5,07346X0083mf
loc014n0298,2.3700000000000045,0.5,07346X0083mf
loc014n0299,3.0600000000000023,0.5,07346X0083mf
loc014n0300,2.8400000000000034,0.5,07346X0083mf
loc014n0301,2.6500000000000057,0.5,07346X0083mf
loc014n0302,2.480000000000018,0.5,07346X0083mf
loc014n0303,2.430000000000007,0.5,07346X0083mf
loc014n0304,2.3000000000000114,0.5,07346X0083mf
loc014n0305,2.200000000000017,0.5,07346X0083mf
loc014n0306,2.0900000000000034,0.5,07346X0083mf
loc014n0307,1.990000000000009,0.5,07346X0083mf
loc014n0308,1.8500000000000227,0.5,07346X0083mf
loc014n0309,1.6500000000000057,0.5,07346X0083mf
loc014n0310,1.5300000000000011,0.5,07346X0083mf
loc014n0311,1.3800000000000239,0.5,07346X0083mf
loc014n0312,1.2199999999999989,0.5,07346X0083mf
loc014n0313,1.2199999999999989,0.5,07346X0083mf
loc014n0314,1.170000000000016,0.5,07346X0083mf
loc014n0315,1.1300000000000239,0.5,07346X0083mf
loc014n0316,1.0200000000000102,0.5,07346X0083mf
loc014n0317,0.8900000000000148,0.5,07346X0083mf
loc014n0318,0.7900000000000205,0.5,07346X0083mf
loc014n0319,0.6800000000000068,0.5,07346X0083mf
loc014n0320,0.5600000000000023,0.5,07346X0083mf
loc014n0321,0.5100000000000193,0.5,07346X0083mf
loc014n0322,0.46999999999999886,0.5,07346X0083mf
loc014n0323,1.950000000000017,0.5,07346X0083mf
loc014n0324,1.8100000000000023,0.5,07346X0083mf
loc014n0325,1.7700000000000102,0.5,07346X0083mf
loc014n0326,2.0500000000000114,0.5,07346X0083mf
loc014n0327,1.8400000000000034,0.5,07346X0083mf
loc014n0328,1.75,0.5,07346X0083mf
loc014n0329,1.6000000000000227,0.5,07346X0083mf
loc014n0330,1.460000000000008,0.5,07346X0083mf
loc014n0331,1.3300000000000125,0.5,07346X0083mf
loc014n0332,1.1599999999999966,0.5,07346X0083mf
loc014n0333,0.9300000000000068,0.5,07346X0083mf
loc014n0334,0.7700000000000102,0.5,07346X0083mf
loc014n0335,0.6500000000000057,0.5,07346X0083mf
loc014n0336,0.5600000000000023,0.5,07346X0083mf
loc014n0337,0.4800000000000182,0.5,07346X0083mf
loc014n0338,0.4200000000000159,0.5,07346X0083mf
loc014n0339,0.37000000000000455,0.5,07346X0083mf
loc014n0340,0.35000000000002274,0.5,07346X0083mf
loc014n0341,0.2300000000000182,0.5,07346X0083mf
loc014n0342,0.2600000000000193,0.5,07346X0083mf
loc014n0343,0.25,0.5,07346X0083mf
loc014n0344,0.1599999999999966,0.5,07346X0083mf
loc014n0345,0.18000000000000682,0.5,07346X0083mf
loc014n0346,0.8900000000000148,0.5,07346X0083mf
loc014n0347,1.0,0.5,07346X0083mf
loc014n0348,0.7700000000000102,0.5,07346X0083mf
loc014n0349,0.11000000000001364,0.5,07346X0083mf
loc014n0350,0.2400000000000091,0.5,07346X0083mf
loc014n0351,0.21999999999999886,0.5,07346X0083mf
loc014n0352,0.25,0.5,07346X0083mf
loc014n0353,0.2300000000000182,0.5,07346X0083mf
loc014n0354,0.1599999999999966,0.5,07346X0083mf
loc014n0355,0.09000000000000341,0.5,07346X0083mf
loc014n0356,0.0,0.5,07346X0083mf
loc014n0357,-1.0,0.5,07346X0083mf
loc014n0358,-1.2099999999999795,0.5,07346X0083mf
loc014n0359,-1.5600000000000023,0.5,07346X0083mf
loc014n0360,-1.9099999999999966,0.5,07346X0083mf
loc014n0361,-1.3400000000000034,0.5,07346X0083mf
loc014n0362,-0.6899999999999977,0.5,07346X0083mf
loc014n0363,-0.5699999999999932,0.5,07346X0083mf
loc014n0364,0.010000000000019327,0.5,07346X0083mf
loc014n0365,-0.23999999999998067,0.5,07346X0083mf
loc014n0366,-0.2699999999999818,0.5,07346X0083mf
loc014n0367,-0.3299999999999841,0.5,07346X0083mf
loc014n0368,-0.38999999999998636,0.5,07346X0083mf
loc014n0369,-0.8699999999999761,0.5,07346X0083mf
loc014n0370,-1.1999999999999886,0.5,07346X0083mf
loc014n0371,-0.5699999999999932,0.5,07346X0083mf
loc014n0372,-0.44999999999998863,0.5,07346X0083mf
loc014n0373,-0.44999999999998863,0.5,07346X0083mf
loc014n0374,-0.4399999999999977,0.5,07346X0083mf
loc014n0375,-0.5,0.5,07346X0083mf
loc014n0376,-0.8299999999999841,0.5,07346X0083mf
loc014n0377,-1.9599999999999795,0.5,07346X0083mf
loc014n0378,-2.4299999999999784,0.5,07346X0083mf
loc014n0379,-3.039999999999992,0.5,07346X0083mf
loc014n0380,-2.8799999999999955,0.5,07346X0083mf
loc014n0381,-3.859999999999985,0.5,07346X0083mf
loc014n0382,-2.509999999999991,0.5,07346X0083mf
loc014n0383,-2.079999999999984,0.5,07346X0083mf
loc014n0384,-1.8199999999999932,0.5,07346X0083mf
loc014n0385,-1.7399999999999807,0.5,07346X0083mf
loc014n0386,-1.6399999999999864,0.5,07346X0083mf
loc014n0387,-1.5900000000000034,0.5,07346X0083mf
loc014n0388,-1.579999999999984,0.5,07346X0083mf
loc014n0389,-1.509999999999991,0.5,07346X0083mf
loc014n0390,-1.4899999999999807,0.5,07346X0083mf
loc014n0391,-1.4399999999999977,0.5,07346X0083mf
loc014n0392,-0.7299999999999898,0.5,07346X0083mf
loc014n0393,-0.8599999999999852,0.5,07346X0083mf
loc014n0394,-0.8299999999999841,0.5,07346X0083mf
loc014n0395,-0.8199999999999932,0.5,07346X0083mf
loc014n0396,-0.8899999999999864,0.5,07346X0083mf
loc014n0397,-0.9899999999999807,0.5,07346X0083mf
loc014n0398,-1.0300000000000011,0.5,07346X0083mf
loc014n0399,-1.079999999999984,0.5,07346X0083mf
loc014n0400,-1.079999999999984,0.5,07346X0083mf
loc014n0401,-1.1199999999999761,0.5,07346X0083mf
loc014n0402,-1.2099999999999795,0.5,07346X0083mf
loc014n0403,-1.2199999999999989,0.5,07346X0083mf
loc014n0404,-1.1399999999999864,0.5,07346X0083mf
loc014n0405,-1.1599999999999966,0.5,07346X0083mf
loc014n0406,-1.1099999999999852,0.5,07346X0083mf
loc014n0407,-1.0999999999999943,0.5,07346X0083mf
loc014n0408,-1.0900000000000034,0.5,07346X0083mf
loc014n0409,-1.1799999999999784,0.5,07346X0083mf
loc014n0410,-1.049999999999983,0.5,07346X0083mf
loc014n0411,0.7800000000000011,0.5,07346X0083mf
loc014n0412,1.1200000000000045,0.5,07346X0083mf
loc014n0413,1.3000000000000114,0.5,07346X0083mf
loc014n0414,1.3700000000000045,0.5,07346X0083mf
loc014n0415,1.9399999999999977,0.5,07346X0083mf
loc014n0416,1.8300000000000125,0.5,07346X0083mf
loc014n0417,1.7800000000000011,0.5,07346X0083mf
loc014n0418,1.7700000000000102,0.5,07346X0083mf
loc014n0419,1.5600000000000023,0.5,07346X0083mf
loc014n0420,1.0900000000000034,0.5,07346X0083mf
loc014n0421,0.7700000000000102,0.5,07346X0083mf
loc014n0422,0.6100000000000136,0.5,07346X0083mf
loc014n0423,0.5200000000000102,0.5,07346X0083mf
loc014n0424,0.5100000000000193,0.5,07346X0083mf
loc014n0425,0.4000000000000057,0.5,07346X0083mf
loc014n0426,0.5,0.5,07346X0083mf
loc014n0427,1.1000000000000227,0.5,07346X0083mf
loc014n0428,1.2900000000000205,0.5,07346X0083mf
loc014n0429,1.3800000000000239,0.5,07346X0083mf
loc014n0430,1.3900000000000148,0.5,07346X0083mf
loc014n0431,1.5500000000000114,0.5,07346X0083mf
loc014n0432,1.420000000000016,0.5,07346X0083mf
loc014n0433,1.3900000000000148,0.5,07346X0083mf
loc014n0434,1.1899999999999977,0.5,07346X0083mf
loc014n0435,1.0500000000000114,0.5,07346X0083mf
loc014n0436,0.7800000000000011,0.5,07346X0083mf
loc014n0437,0.6899999999999977,0.5,07346X0083mf
loc014n0438,1.0800000000000125,0.5,07346X0083mf
loc014n0439,1.2199999999999989,0.5,07346X0083mf
loc014n0440,1.6200000000000045,0.5,07346X0083mf
loc014n0441,1.6899999999999977,0.5,07346X0083mf
loc014n0442,1.7199999999999989,0.5,07346X0083mf
loc014n0443,1.7300000000000182,0.5,07346X0083mf
loc014n0444,1.6400000000000148,0.5,07346X0083mf
loc014n0445,1.5800000000000125,0.5,07346X0083mf
loc014n0446,1.490000000000009,0.5,07346X0083mf
loc014n0447,2.1599999999999966,0.5,07346X0083mf
loc014n0448,2.1100000000000136,0.5,07346X0083mf
loc014n0449,2.0800000000000125,0.5,07346X0083mf
loc014n0450,2.0200000000000102,0.5,07346X0083mf
loc014n0451,1.9300000000000068,0.5,07346X0083mf
loc014n0452,1.9099999999999966,0.5,07346X0083mf
loc014n0453,1.8300000000000125,0.5,07346X0083mf
loc014n0454,1.670000000000016,0.5,07346X0083mf
loc014n0455,1.6400000000000148,0.5,07346X0083mf
loc014n0456,1.5500000000000114,0.5,07346X0083mf
loc014n0457,1.5500000000000114,0.5,07346X0083mf
loc014n0458,1.6899999999999977,0.5,07346X0083mf
loc014n0459,1.8900000000000148,0.5,07346X0083mf
loc014n0460,2.200000000000017,0.5,07346X0083mf
loc014n0461,2.3100000000000023,0.5,07346X0083mf
loc014n0462,2.5,0.5,07346X0083mf
loc014n0463,2.680000000000007,0.5,07346X0083mf
loc014n0464,2.640000000000015,0.5,07346X0083mf
loc014n0465,2.5600000000000023,0.5,07346X0083mf
loc014n0466,2.5500000000000114,0.5,07346X0083mf
loc014n0467,2.460000000000008,0.5,07346X0083mf
loc014n0468,2.3700000000000045,0.5,07346X0083mf
loc014n0469,2.280000000000001,0.5,07346X0083mf
loc014n0470,2.140000000000015,0.5,07346X0083mf
loc014n0471,1.950000000000017,0.5,07346X0083mf
loc014n0472,1.8000000000000114,0.5,07346X0083mf
loc014n0473,1.6599999999999966,0.5,07346X0083mf
loc014n0474,1.5100000000000193,0.5,07346X0083mf
loc014n0475,1.3300000000000125,0.5,07346X0083mf
loc014n0476,1.1599999999999966,0.5,07346X0083mf
loc014n0477,1.210000000000008,0.5,07346X0083mf
loc014n0478,1.240000000000009,0.5,07346X0083mf
loc014n0479,1.2800000000000011,0.5,07346X0083mf
loc014n0480,1.1899999999999977,0.5,07346X0083mf
loc014n0481,1.0200000000000102,0.5,07346X0083mf
loc014n0482,0.8700000000000045,0.5,07346X0083mf
loc014n0483,0.700000000000017,0.5,07346X0083mf
loc014n0484,0.6000000000000227,0.5,07346X0083mf
loc014n0485,0.5500000000000114,0.5,07346X0083mf
loc014n0486,0.4800000000000182,0.5,07346X0083mf
loc014n0487,0.3800000000000239,0.5,07346X0083mf
loc014n0488,-0.6299999999999955,0.5,07346X0083mf
loc014n0489,-0.03999999999999204,0.5,07346X0083mf
loc014n0490,0.0800000000000125,0.5,07346X0083mf
loc014n0491,0.020000000000010232,0.5,07346X0083mf
loc014n0492,0.0700000000000216,0.5,07346X0083mf
loc014n0493,0.46999999999999886,0.5,07346X0083mf
loc014n0494,1.5,0.5,07346X0083mf
loc014n0495,1.5600000000000023,0.5,07346X0083mf
loc014n0496,1.6800000000000068,0.5,07346X0083mf
loc014n0497,1.5500000000000114,0.5,07346X0083mf
loc014n0498,1.2199999999999989,0.5,07346X0083mf
loc014n0499,0.950000000000017,0.5,07346X0083mf
loc014n0500,0.7400000000000091,0.5,07346X0083mf
loc014n0501,0.6599999999999966,0.5,07346X0083mf
