<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date (Flux)    	Date (Flux)    	Température    	Flux_Pluie     	Flux_Neige     	Flux_ETP       	Flux_ETR       	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissellement  	Infiltration   	Défic_Évapotra 	Déficit_Sol    	Défic_Sol_Prog 	Réser_Interm.  	Cum_Pluie      	Cum_Neige      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infiltr    	Cum_Défic_Evap 	LAI_ou_CC      	Profon_Racines 	
29/01/2019	   3316.000    	   0.000000    	   11.40736    	   0.000000    	  0.3717216    	  0.4434799    	  0.3717216    	   0.000000    	   0.000000    	   0.000000    	   1.110959    	  0.3925186    	      0.0717582	   0.000000    	   32.03760    	   56.37697    	   7432.699    	   0.000000    	   7390.060    	   4930.523    	   4936.318    	   0.000000    	   0.000000    	   1717.059    	   754.9825    	  -5.795363    	   0.000000    	   0.000000    	
30/01/2019	   3317.000    	   0.000000    	   7.235018    	   0.000000    	  0.2519048    	  0.4434799    	  0.2519048    	   0.000000    	   0.000000    	   0.000000    	   1.344361    	  0.4236024    	  0.1915751    	   0.000000    	   30.07414    	   59.62866    	   7439.934    	   0.000000    	   7390.312    	   4930.967    	   4936.570    	   0.000000    	   0.000000    	   1718.403    	   755.4061    	  -5.603788    	   0.000000    	   0.000000    	
31/01/2019	   3318.000    	   0.000000    	   8.682711    	   0.000000    	  0.4251282    	  0.4434799    	  0.4251282    	   0.000000    	   0.000000    	   0.000000    	   1.538565    	  0.4490128    	      0.0183516	   0.000000    	   27.94486    	   63.76938    	   7448.617    	   0.000000    	   7390.737    	   4931.410    	   4936.995    	   0.000000    	   0.000000    	   1719.942    	   755.8551    	  -5.585436    	   0.000000    	   0.000000    	
01/02/2019	   3319.000    	   0.000000    	   12.17440    	   0.000000    	  0.3121978    	  0.3121978    	  0.3121978    	   0.000000    	   0.000000    	   0.000000    	   1.837782    	  0.4879331    	   0.000000    	   0.000000    	   25.19875    	   70.55976    	   7460.792    	   0.000000    	   7391.049    	   4931.722    	   4937.308    	   0.000000    	   0.000000    	   1721.780    	   756.3430    	  -5.585436    	   0.000000    	   0.000000    	
02/02/2019	   3320.000    	   0.000000    	  0.7645421    	   0.000000    	  0.5657875    	  0.5645868    	  0.5645868    	   0.000000    	   0.000000    	   0.000000    	   1.945793    	  0.5052857    	   0.000000    	   0.000000    	   25.22421    	   68.33410    	   7461.556    	   0.000000    	   7391.615    	   4932.287    	   4937.872    	   0.000000    	   0.000000    	   1723.726    	   756.8483    	  -5.585436    	   0.000000    	   0.000000    	
03/02/2019	   3321.000    	   0.000000    	   0.000000    	   0.000000    	  0.8042491    	  0.5645868    	  0.7900800    	   0.000000    	   0.000000    	   0.000000    	   1.787803    	  0.4914448    	 -0.2254933    	   0.000000    	   26.01429    	   66.05485    	   7461.556    	   0.000000    	   7392.419    	   4932.851    	   4938.662    	   0.000000    	   0.000000    	   1725.513    	   757.3398    	  -5.810930    	   0.000000    	   0.000000    	
04/02/2019	   3322.000    	   0.000000    	   10.46498    	   0.000000    	  0.1733333    	  0.1733333    	  0.1733333    	   0.000000    	   0.000000    	   0.000000    	   1.877962    	  0.5043002    	   0.000000    	   0.000000    	   23.74422    	   71.69417    	   7472.021    	   0.000000    	   7392.593    	   4933.025    	   4938.836    	   0.000000    	   0.000000    	   1727.391    	   757.8441    	  -5.810930    	   0.000000    	   0.000000    	
05/02/2019	   3323.000    	   0.000000    	   1.229560    	   0.000000    	  0.3000000    	  0.1733333    	  0.3000000    	   0.000000    	   0.000000    	   0.000000    	   1.976907    	  0.5185817    	 -0.1266667    	   0.000000    	   23.55803    	   69.94205    	   7473.251    	   0.000000    	   7392.893    	   4933.198    	   4939.136    	   0.000000    	   0.000000    	   1729.368    	   758.3626    	  -5.937596    	   0.000000    	   0.000000    	
06/02/2019	   3324.000    	   0.000000    	  0.8679853    	   0.000000    	  0.3879853    	  0.3879853    	  0.3879853    	   0.000000    	   0.000000    	   0.000000    	   1.844506    	  0.5072955    	   0.000000    	   0.000000    	   23.46756    	   67.97978    	   7474.119    	   0.000000    	   7393.281    	   4933.586    	   4939.524    	   0.000000    	   0.000000    	   1731.213    	   758.8699    	  -5.937596    	   0.000000    	   0.000000    	
07/02/2019	   3325.000    	   0.000000    	   2.210330    	   0.000000    	   1.074579    	  0.3879853    	   1.074579    	   0.000000    	   0.000000    	   0.000000    	   1.732125    	  0.4975227    	 -0.6865934    	   0.000000    	   23.26085    	   66.67917    	   7476.329    	   0.000000    	   7394.355    	   4933.974    	   4940.598    	   0.000000    	   0.000000    	   1732.945    	   759.3675    	  -6.624190    	   0.000000    	   0.000000    	
08/02/2019	   3326.000    	   0.000000    	   1.193480    	   0.000000    	  0.5638828    	  0.5638828    	  0.5638828    	   0.000000    	   0.000000    	   0.000000    	   1.636369    	  0.4885609    	   0.000000    	   0.000000    	   23.13079    	   65.05378    	   7477.522    	   0.000000    	   7394.919    	   4934.538    	   4941.162    	   0.000000    	   0.000000    	   1734.581    	   759.8560    	  -6.624190    	   0.000000    	   0.000000    	
09/02/2019	   3327.000    	   0.000000    	   1.096593    	   0.000000    	  0.9089744    	  0.5638828    	  0.9071499    	   0.000000    	   0.000000    	   0.000000    	   1.533154    	  0.4776747    	 -0.3432672    	   0.000000    	   23.16959    	   63.27119    	   7478.619    	   0.000000    	   7395.828    	   4935.102    	   4942.069    	   0.000000    	   0.000000    	   1736.114    	   760.3337    	  -6.967457    	   0.000000    	   0.000000    	
10/02/2019	   3328.000    	   0.000000    	   5.513004    	   0.000000    	   1.085897    	   1.085897    	   1.085897    	   0.000000    	   0.000000    	   0.000000    	   1.521501    	  0.4774257    	   0.000000    	   0.000000    	   22.26852    	   64.79830    	   7484.132    	   0.000000    	   7396.914    	   4936.188    	   4943.155    	   0.000000    	   0.000000    	   1737.636    	   760.8111    	  -6.967457    	   0.000000    	   0.000000    	
11/02/2019	   3329.000    	   0.000000    	  0.4419780    	   0.000000    	   1.010586    	   1.085897    	   1.003120    	   0.000000    	   0.000000    	   0.000000    	   1.502871    	  0.4761967    	      0.0827771	   0.000000    	   22.82966    	   62.81923    	   7484.574    	   0.000000    	   7397.925    	   4937.274    	   4944.158    	   0.000000    	   0.000000    	   1739.139    	   761.2873    	  -6.884680    	   0.000000    	   0.000000    	
12/02/2019	   3330.000    	   0.000000    	      0.0724542	   0.000000    	   1.488242    	   1.468005    	   1.468005    	   0.000000    	   0.000000    	   0.000000    	   1.394584    	  0.4636590    	   0.000000    	   0.000000    	   24.22521    	   60.96099    	   7484.646    	   0.000000    	   7399.413    	   4938.742    	   4945.626    	   0.000000    	   0.000000    	   1740.533    	   761.7510    	  -6.884680    	   0.000000    	   0.000000    	
13/02/2019	   3331.000    	   0.000000    	      0.0585714	   0.000000    	   1.740952    	   1.468005    	   1.714070    	   0.000000    	   0.000000    	   0.000000    	   1.297898    	  0.4517616    	 -0.2460652    	   0.000000    	   25.88071    	   59.21133    	   7484.705    	   0.000000    	   7401.154    	   4940.210    	   4947.340    	   0.000000    	   0.000000    	   1741.831    	   762.2027    	  -7.130745    	   0.000000    	   0.000000    	
14/02/2019	   3332.000    	   0.000000    	      0.0198168	   0.000000    	   1.940476    	   1.905815    	   1.905815    	   0.000000    	   0.000000    	   0.000000    	   1.211146    	  0.4404472    	   0.000000    	   0.000000    	   27.76671    	   57.55974    	   7484.725    	   0.000000    	   7403.094    	   4942.115    	   4949.246    	   0.000000    	   0.000000    	   1743.042    	   762.6432    	  -7.130745    	   0.000000    	   0.000000    	
15/02/2019	   3333.000    	   0.000000    	   0.000000    	   0.000000    	   2.448059    	   1.905815    	   2.397897    	   0.000000    	   0.000000    	   0.000000    	   1.132958    	  0.4296659    	 -0.4920823    	   0.000000    	   30.16461    	   55.99711    	   7484.725    	   0.000000    	   7405.542    	   4944.021    	   4951.644    	   0.000000    	   0.000000    	   1744.175    	   763.0728    	  -7.622827    	   0.000000    	   0.000000    	
16/02/2019	   3334.000    	   0.000000    	      0.0198168	   0.000000    	   2.134542    	   2.083961    	   2.083961    	   0.000000    	   0.000000    	   0.000000    	   1.062197    	  0.4193742    	   0.000000    	   0.000000    	   32.22875    	   54.51554    	   7484.745    	   0.000000    	   7407.677    	   4946.105    	   4953.728    	   0.000000    	   0.000000    	   1745.238    	   763.4922    	  -7.622827    	   0.000000    	   0.000000    	
17/02/2019	   3335.000    	   0.000000    	      0.0331502	   0.000000    	   3.016813    	   2.083961    	   2.933213    	   0.000000    	   0.000000    	   0.000000    	  0.9979166    	  0.4095338    	 -0.8492519    	   0.000000    	   35.12882    	   53.10809    	   7484.778    	   0.000000    	   7410.694    	   4948.189    	   4956.661    	   0.000000    	   0.000000    	   1746.235    	   763.9018    	  -8.472079    	   0.000000    	   0.000000    	
18/02/2019	   3336.000    	   0.000000    	  0.1120879    	   0.000000    	   2.040147    	   1.977489    	   1.977489    	   0.000000    	   0.000000    	   0.000000    	  0.9393175    	  0.4001108    	   0.000000    	   0.000000    	   36.99422    	   51.76866    	   7484.890    	   0.000000    	   7412.734    	   4950.167    	   4958.639    	   0.000000    	   0.000000    	   1747.175    	   764.3019    	  -8.472079    	   0.000000    	   0.000000    	
19/02/2019	   3337.000    	   0.000000    	  0.1020513    	   0.000000    	  0.9373260    	   1.977489    	  0.9084147    	   0.000000    	   0.000000    	   0.000000    	  0.8857248    	  0.3910753    	   1.069074    	   0.000000    	   37.80058    	   50.49186    	   7484.992    	   0.000000    	   7413.671    	   4952.144    	   4959.547    	   0.000000    	   0.000000    	   1748.061    	   764.6929    	  -7.403005    	   0.000000    	   0.000000    	
20/02/2019	   3338.000    	   0.000000    	   0.000000    	   0.000000    	   1.835568    	   1.767146    	   1.767146    	   0.000000    	   0.000000    	   0.000000    	  0.8365636    	  0.3824002    	   0.000000    	   0.000000    	   39.56773    	   49.27290    	   7484.992    	   0.000000    	   7415.507    	   4953.911    	   4961.314    	   0.000000    	   0.000000    	   1748.897    	   765.0753    	  -7.403005    	   0.000000    	   0.000000    	
21/02/2019	   3339.000    	   0.000000    	   0.000000    	   0.000000    	   2.205604    	   1.767146    	   2.114722    	   0.000000    	   0.000000    	   0.000000    	  0.7913413    	  0.3740616    	 -0.3475764    	   0.000000    	   41.68245    	   48.10750    	   7484.992    	   0.000000    	   7417.712    	   4955.678    	   4963.429    	   0.000000    	   0.000000    	   1749.688    	   765.4494    	  -7.750581    	   0.000000    	   0.000000    	
22/02/2019	   3340.000    	   0.000000    	   0.000000    	   0.000000    	   2.778828    	   2.649885    	   2.649885    	   0.000000    	   0.000000    	   0.000000    	  0.7496339    	  0.3660376    	   0.000000    	   0.000000    	   44.33233    	   46.99183    	   7484.992    	   0.000000    	   7420.491    	   4958.328    	   4966.079    	   0.000000    	   0.000000    	   1750.438    	   765.8154    	  -7.750581    	   0.000000    	   0.000000    	
23/02/2019	   3341.000    	   0.000000    	      0.0396337	   0.000000    	   2.656484    	   2.649885    	   2.519501    	   0.000000    	   0.000000    	   0.000000    	  0.7110745    	  0.3583086    	  0.1303838    	   0.000000    	   46.81220    	   45.92244    	   7485.032    	   0.000000    	   7423.148    	   4960.978    	   4968.598    	   0.000000    	   0.000000    	   1751.149    	   766.1737    	  -7.620198    	   0.000000    	   0.000000    	
24/02/2019	   3342.000    	   0.000000    	      0.0254212	   0.000000    	   1.190476    	   1.126810    	   1.126810    	   0.000000    	   0.000000    	   0.000000    	  0.6753444    	  0.3508567    	   0.000000    	   0.000000    	   47.91359    	   44.89624    	   7485.057    	   0.000000    	   7424.338    	   4962.105    	   4969.725    	   0.000000    	   0.000000    	   1751.824    	   766.5246    	  -7.620198    	   0.000000    	   0.000000    	
25/02/2019	   3343.000    	   0.000000    	      0.0727839	   0.000000    	   2.182234    	   1.126810    	   2.054886    	   0.000000    	   0.000000    	   0.000000    	  0.6421653    	  0.3436658    	 -0.9280760    	   0.000000    	   49.89569    	   43.91041    	   7485.130    	   0.000000    	   7426.520    	   4963.232    	   4971.780    	   0.000000    	   0.000000    	   1752.467    	   766.8683    	  -8.548274    	   0.000000    	   0.000000    	
26/02/2019	   3344.000    	   0.000000    	   0.000000    	   0.000000    	   2.587839    	   2.417497    	   2.417497    	   0.000000    	   0.000000    	   0.000000    	  0.6112931    	  0.3367209    	   0.000000    	   0.000000    	   52.31319    	   42.96240    	   7485.130    	   0.000000    	   7429.108    	   4965.649    	   4974.198    	   0.000000    	   0.000000    	   1753.078    	   767.2050    	  -8.548274    	   0.000000    	   0.000000    	
27/02/2019	   3345.000    	   0.000000    	      0.0331502	   0.000000    	   2.918938    	   2.417497    	   2.709937    	   0.000000    	   0.000000    	   0.000000    	  0.5825134    	  0.3300084    	 -0.2924404    	   0.000000    	   54.98997    	   42.04987    	   7485.163    	   0.000000    	   7432.027    	   4968.067    	   4976.908    	   0.000000    	   0.000000    	   1753.660    	   767.5350    	  -8.840714    	   0.000000    	   0.000000    	
28/02/2019	   3346.000    	   0.000000    	  0.1543223    	   0.000000    	   1.842344    	   1.708542    	   1.708542    	   0.000000    	   0.000000    	   0.000000    	  0.5556365    	  0.3235159    	   0.000000    	   0.000000    	   56.54419    	   41.17072    	   7485.317    	   0.000000    	   7433.869    	   4969.775    	   4978.616    	   0.000000    	   0.000000    	   1754.216    	   767.8585    	  -8.840714    	   0.000000    	   0.000000    	
01/03/2019	   3347.000    	   0.000000    	   1.525495    	   0.000000    	   1.022894    	   1.022894    	   1.022894    	   0.000000    	   0.000000    	   0.000000    	  0.5347511    	  0.3181258    	   0.000000    	   0.000000    	   56.30882    	   40.58507    	   7486.843    	   0.000000    	   7434.892    	   4970.798    	   4979.639    	   0.000000    	   0.000000    	   1754.751    	   768.1766    	  -8.840714    	   0.000000    	   0.000000    	
02/03/2019	   3348.000    	   0.000000    	  0.1756410    	   0.000000    	   1.176777    	   1.094871    	   1.094871    	   0.000000    	   0.000000    	   0.000000    	  0.5150578    	  0.3128932    	   0.000000    	   0.000000    	   57.22805    	   39.75712    	   7487.018    	   0.000000    	   7436.069    	   4971.893    	   4980.734    	   0.000000    	   0.000000    	   1755.266    	   768.4895    	  -8.840714    	   0.000000    	   0.000000    	
03/03/2019	   3349.000    	   0.000000    	   2.113443    	   0.000000    	   1.549267    	   1.094871    	   1.549267    	   0.000000    	   0.000000    	   0.000000    	  0.4967678    	  0.3079862    	 -0.4543968    	   0.000000    	   56.96095    	   39.24945    	   7489.132    	   0.000000    	   7437.618    	   4972.988    	   4982.283    	   0.000000    	   0.000000    	   1755.763    	   768.7975    	  -9.295111    	   0.000000    	   0.000000    	
04/03/2019	   3350.000    	   0.000000    	   1.927546    	   0.000000    	   1.933736    	   1.884704    	   1.884704    	   0.000000    	   0.000000    	   0.000000    	  0.4832411    	  0.3044426    	   0.000000    	   0.000000    	   57.22293    	   38.76658    	   7491.059    	   0.000000    	   7439.552    	   4974.873    	   4984.168    	   0.000000    	   0.000000    	   1756.246    	   769.1020    	  -9.295111    	   0.000000    	   0.000000    	
05/03/2019	   3351.000    	   0.000000    	  0.1287912    	   0.000000    	   1.795971    	   1.884704    	   1.656086    	   0.000000    	   0.000000    	   0.000000    	  0.4662059    	  0.2999548    	  0.2286177    	   0.000000    	   58.75022    	   38.00042    	   7491.188    	   0.000000    	   7441.348    	   4976.757    	   4985.824    	   0.000000    	   0.000000    	   1756.712    	   769.4019    	  -9.066493    	   0.000000    	   0.000000    	
06/03/2019	   3352.000    	   0.000000    	   11.95458    	   0.000000    	   2.542198    	   2.542198    	   2.542198    	   0.000000    	   0.000000    	   0.000000    	  0.5215705    	  0.3109866    	   0.000000    	   0.000000    	   54.27923    	   42.10926    	   7503.143    	   0.000000    	   7443.890    	   4979.300    	   4988.366    	   0.000000    	   0.000000    	   1757.234    	   769.7129    	  -9.066493    	   0.000000    	   0.000000    	
07/03/2019	   3353.000    	   0.000000    	   4.229048    	   0.000000    	  0.7691941    	   2.542198    	  0.7691941    	   0.000000    	   0.000000    	   0.000000    	  0.6083682    	  0.3269644    	   1.773004    	   0.000000    	   52.65848    	   43.01303    	   7507.372    	   0.000000    	   7444.659    	   4981.842    	   4989.135    	   0.000000    	   0.000000    	   1757.842    	   770.0399    	  -7.293490    	   0.000000    	   0.000000    	
08/03/2019	   3354.000    	   0.000000    	   1.608352    	   0.000000    	   1.140000    	   1.136322    	   1.136322    	   0.000000    	   0.000000    	   0.000000    	  0.6174569    	  0.3268375    	   0.000000    	   0.000000    	   52.47847    	   42.36075    	   7508.980    	   0.000000    	   7445.799    	   4982.978    	   4990.272    	   0.000000    	   0.000000    	   1758.460    	   770.3667    	  -7.293490    	   0.000000    	   0.000000    	
09/03/2019	   3355.000    	   0.000000    	   5.058828    	   0.000000    	  0.4922711    	   1.136322    	  0.4922711    	   0.000000    	   0.000000    	   0.000000    	  0.6389560    	  0.3295160    	  0.6440507    	   0.000000    	   50.46741    	   43.94777    	   7514.039    	   0.000000    	   7446.292    	   4984.114    	   4990.764    	   0.000000    	   0.000000    	   1759.098    	   770.6962    	  -6.649439    	   0.000000    	   0.000000    	
10/03/2019	   3356.000    	   0.000000    	   2.095421    	   0.000000    	   1.424725    	   1.424725    	   1.424725    	   0.000000    	   0.000000    	   0.000000    	  0.6607218    	  0.3322466    	   0.000000    	   0.000000    	   50.18320    	   43.34129    	   7516.134    	   0.000000    	   7447.716    	   4985.539    	   4992.189    	   0.000000    	   0.000000    	   1759.759    	   771.0285    	  -6.649439    	   0.000000    	   0.000000    	
11/03/2019	   3357.000    	   0.000000    	   0.000000    	   0.000000    	   1.699267    	   1.424725    	   1.587114    	   0.000000    	   0.000000    	   0.000000    	  0.6345872    	  0.3266597    	 -0.1623891    	   0.000000    	   51.77031    	   42.38004    	   7516.134    	   0.000000    	   7449.416    	   4986.964    	   4993.776    	   0.000000    	   0.000000    	   1760.394    	   771.3551    	  -6.811828    	   0.000000    	   0.000000    	
12/03/2019	   3358.000    	   0.000000    	   4.535311    	   0.000000    	   2.235421    	   2.235421    	   2.235421    	   0.000000    	   0.000000    	   0.000000    	  0.6252599    	  0.3245647    	   0.000000    	   0.000000    	   50.78525    	   42.74505    	   7520.670    	   0.000000    	   7451.651    	   4989.199    	   4996.011    	   0.000000    	   0.000000    	   1761.019    	   771.6797    	  -6.811828    	   0.000000    	   0.000000    	
13/03/2019	   3359.000    	   0.000000    	   2.472051    	   0.000000    	   1.301319    	   2.235421    	   1.301319    	   0.000000    	   0.000000    	   0.000000    	  0.6277736    	  0.3244044    	  0.9341026    	   0.000000    	   50.25241    	   42.43075    	   7523.142    	   0.000000    	   7452.952    	   4991.435    	   4997.312    	   0.000000    	   0.000000    	   1761.647    	   772.0041    	  -5.877725    	   0.000000    	   0.000000    	
14/03/2019	   3360.000    	   0.000000    	   3.005714    	   0.000000    	  0.8305861    	  0.8305861    	  0.8305861    	   0.000000    	   0.000000    	   0.000000    	  0.6312415    	  0.3239130    	   0.000000    	   0.000000    	   49.34506    	   42.74339    	   7526.147    	   0.000000    	   7453.783    	   4992.265    	   4998.143    	   0.000000    	   0.000000    	   1762.278    	   772.3280    	  -5.877725    	   0.000000    	   0.000000    	
15/03/2019	   3361.000    	   0.000000    	   3.287399    	   0.000000    	   1.108608    	  0.8305861    	   1.108608    	   0.000000    	   0.000000    	   0.000000    	  0.6449310    	  0.3258273    	 -0.2780220    	   0.000000    	   48.44163    	   43.04798    	   7529.435    	   0.000000    	   7454.892    	   4993.096    	   4999.252    	   0.000000    	   0.000000    	   1762.923    	   772.6538    	  -6.155747    	   0.000000    	   0.000000    	
16/03/2019	   3362.000    	   0.000000    	      0.0414286	   0.000000    	   1.957582    	   1.841413    	   1.841413    	   0.000000    	   0.000000    	   0.000000    	  0.6339484    	  0.3235288    	   0.000000    	   0.000000    	   50.24161    	   42.09051    	   7529.476    	   0.000000    	   7456.849    	   4994.937    	   5001.093    	   0.000000    	   0.000000    	   1763.557    	   772.9774    	  -6.155747    	   0.000000    	   0.000000    	
17/03/2019	   3363.000    	   0.000000    	   3.455934    	   0.000000    	   1.789560    	   1.841413    	   1.789560    	   0.000000    	   0.000000    	   0.000000    	  0.6181866    	  0.3204112    	      0.0518523	   0.000000    	   49.54447    	   42.12114    	   7532.932    	   0.000000    	   7458.639    	   4996.779    	   5002.883    	   0.000000    	   0.000000    	   1764.175    	   773.2978    	  -6.103895    	   0.000000    	   0.000000    	
18/03/2019	   3364.000    	   0.000000    	   1.952344    	   0.000000    	   1.088462    	   1.088462    	   1.088462    	   0.000000    	   0.000000    	   0.000000    	  0.6127760    	  0.3189429    	   0.000000    	   0.000000    	   49.18490    	   41.69373    	   7534.885    	   0.000000    	   7459.727    	   4997.867    	   5003.971    	   0.000000    	   0.000000    	   1764.788    	   773.6167    	  -6.103895    	   0.000000    	   0.000000    	
19/03/2019	   3365.000    	   0.000000    	   0.000000    	   0.000000    	   1.370147    	   1.088462    	   1.285056    	   0.000000    	   0.000000    	   0.000000    	  0.5913987    	  0.3141345    	 -0.1965947    	   0.000000    	   50.46996    	   40.78820    	   7534.885    	   0.000000    	   7461.097    	   4998.956    	   5005.256    	   0.000000    	   0.000000    	   1765.379    	   773.9309    	  -6.300490    	   0.000000    	   0.000000    	
20/03/2019	   3366.000    	   0.000000    	      0.0331502	   0.000000    	   2.615201    	   2.443606    	   2.443606    	   0.000000    	   0.000000    	   0.000000    	  0.5622375    	  0.3079227    	   0.000000    	   0.000000    	   52.88041    	   39.91804    	   7534.918    	   0.000000    	   7463.713    	   5001.399    	   5007.700    	   0.000000    	   0.000000    	   1765.942    	   774.2388    	  -6.300490    	   0.000000    	   0.000000    	
21/03/2019	   3367.000    	   0.000000    	   0.000000    	   0.000000    	   3.255495    	   2.443606    	   3.012189    	   0.000000    	   0.000000    	   0.000000    	  0.5351666    	  0.3019194    	 -0.5685834    	   0.000000    	   55.89260    	   39.08095    	   7534.918    	   0.000000    	   7466.968    	   5003.843    	   5010.712    	   0.000000    	   0.000000    	   1766.477    	   774.5407    	  -6.869073    	   0.000000    	   0.000000    	
22/03/2019	   3368.000    	   0.000000    	   0.000000    	   0.000000    	   3.102491    	   2.845291    	   2.845291    	   0.000000    	   0.000000    	   0.000000    	  0.5099796    	  0.2961128    	   0.000000    	   0.000000    	   58.73789    	   38.27486    	   7534.918    	   0.000000    	   7470.071    	   5006.688    	   5013.557    	   0.000000    	   0.000000    	   1766.987    	   774.8368    	  -6.869073    	   0.000000    	   0.000000    	
23/03/2019	   3369.000    	   0.000000    	   0.000000    	   0.000000    	   3.803663    	   2.845291    	   3.454265    	   0.000000    	   0.000000    	   0.000000    	  0.4864967    	  0.2904923    	 -0.6089743    	   0.000000    	   62.19216    	   37.49787    	   7534.918    	   0.000000    	   7473.874    	   5009.533    	   5017.011    	   0.000000    	   0.000000    	   1767.473    	   775.1273    	  -7.478047    	   0.000000    	   0.000000    	
24/03/2019	   3370.000    	   0.000000    	   0.000000    	   0.000000    	   3.248498    	   2.916099    	   2.916099    	   0.000000    	   0.000000    	   0.000000    	  0.4645601    	  0.2850478    	   0.000000    	   0.000000    	   65.10826    	   36.74826    	   7534.918    	   0.000000    	   7477.123    	   5012.450    	   5019.928    	   0.000000    	   0.000000    	   1767.938    	   775.4124    	  -7.478047    	   0.000000    	   0.000000    	
25/03/2019	   3371.000    	   0.000000    	   0.000000    	   0.000000    	   2.795238    	   2.916099    	   2.486083    	   0.000000    	   0.000000    	   0.000000    	  0.4440310    	  0.2797703    	  0.4300163    	   0.000000    	   67.59434    	   36.02446    	   7534.918    	   0.000000    	   7479.918    	   5015.366    	   5022.414    	   0.000000    	   0.000000    	   1768.382    	   775.6921    	  -7.048031    	   0.000000    	   0.000000    	
26/03/2019	   3372.000    	   0.000000    	   0.000000    	   0.000000    	   3.103700    	   2.730265    	   2.730265    	   0.000000    	   0.000000    	   0.000000    	  0.4247865    	  0.2746515    	   0.000000    	   0.000000    	   70.32460    	   35.32503    	   7534.918    	   0.000000    	   7483.022    	   5018.096    	   5025.144    	   0.000000    	   0.000000    	   1768.807    	   775.9668    	  -7.048031    	   0.000000    	   0.000000    	
27/03/2019	   3373.000    	   0.000000    	   0.000000    	   0.000000    	   3.258132    	   2.730265    	   2.832535    	   0.000000    	   0.000000    	   0.000000    	  0.4067174    	  0.2696836    	 -0.1022704    	   0.000000    	   73.15714    	   34.64862    	   7534.918    	   0.000000    	   7486.280    	   5020.826    	   5027.976    	   0.000000    	   0.000000    	   1769.213    	   776.2365    	  -7.150301    	   0.000000    	   0.000000    	
28/03/2019	   3374.000    	   0.000000    	   0.000000    	   0.000000    	   3.572271    	   3.067047    	   3.067047    	   0.000000    	   0.000000    	   0.000000    	  0.3897266    	  0.2648594    	   0.000000    	   0.000000    	   76.22419    	   33.99404    	   7534.918    	   0.000000    	   7489.852    	   5023.893    	   5031.044    	   0.000000    	   0.000000    	   1769.603    	   776.5013    	  -7.150301    	   0.000000    	   0.000000    	
29/03/2019	   3375.000    	   0.000000    	   0.000000    	   0.000000    	   2.985275    	   3.067047    	   2.532655    	   0.000000    	   0.000000    	   0.000000    	  0.3737272    	  0.2601722    	  0.5343920    	   0.000000    	   78.75684    	   33.36014    	   7534.918    	   0.000000    	   7492.837    	   5026.960    	   5033.576    	   0.000000    	   0.000000    	   1769.977    	   776.7615    	  -6.615909    	   0.000000    	   0.000000    	
30/03/2019	   3376.000    	   0.000000    	   0.000000    	   0.000000    	   3.963810    	   3.067047    	   3.311246    	   0.000000    	   0.000000    	   0.000000    	  0.3586413    	  0.2556159    	 -0.2441985    	   0.000000    	   82.06809    	   32.74588    	   7534.918    	   0.000000    	   7496.801    	   5030.027    	   5036.887    	   0.000000    	   0.000000    	   1770.335    	   777.0171    	  -6.860108    	   0.000000    	   0.000000    	
31/03/2019	   3377.000    	   0.000000    	   0.000000    	   0.000000    	   3.809487    	   3.067047    	   3.131474    	   0.000000    	   0.000000    	   0.000000    	  0.3443988    	  0.2511847    	     -0.0644271	   0.000000    	   85.19956    	   32.15030    	   7534.918    	   0.000000    	   7500.611    	   5033.094    	   5040.019    	   0.000000    	   0.000000    	   1770.680    	   777.2683    	  -6.924535    	   0.000000    	   0.000000    	
01/04/2019	   3378.000    	   0.000000    	  0.8548718    	   0.000000    	   1.574469    	   1.438434    	   1.438434    	   0.000000    	   0.000000    	   0.000000    	  0.3309366    	  0.2468731    	   0.000000    	   0.000000    	   85.78312    	   31.57249    	   7535.773    	   0.000000    	   7502.185    	   5034.533    	   5041.457    	   0.000000    	   0.000000    	   1771.011    	   777.5152    	  -6.924535    	   0.000000    	   0.000000    	
02/04/2019	   3379.000    	   0.000000    	   4.373223    	   0.000000    	   1.751209    	   1.751209    	   1.751209    	   0.000000    	   0.000000    	   0.000000    	  0.3288757    	  0.2455660    	   0.000000    	   0.000000    	   84.02468    	   31.86162    	   7540.146    	   0.000000    	   7503.936    	   5036.284    	   5043.209    	   0.000000    	   0.000000    	   1771.340    	   777.7607    	  -6.924535    	   0.000000    	   0.000000    	
03/04/2019	   3380.000    	   0.000000    	   4.580440    	   0.000000    	   1.529597    	   1.751209    	   1.529597    	   0.000000    	   0.000000    	   0.000000    	  0.3411676    	  0.2473221    	  0.2216117    	   0.000000    	   82.01079    	   32.31008    	   7544.726    	   0.000000    	   7505.466    	   5038.035    	   5044.738    	   0.000000    	   0.000000    	   1771.681    	   778.0081    	  -6.702923    	   0.000000    	   0.000000    	
