<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date           	Date           	Entr_Limit     	Sort_Limit     	Entr_Intern_fix	Sort_Intern_fix	Réduct_Pompage 	Désaturation   	Débord/Suintem 	Recharge_Maill 	Évaporat_Maill 	Excès_Irrigat  	Stockage_Posit 	Stockage_Négat 	Rivière->Nappe 	Nappe->Rivière 	Éch_Phas_Posit 	Éch_Phas_Négat 	Drains->Nappe  	Nappe->Drains  	Lacs->Nappe    	Nappe->Lacs    	Transpir_Racin 	Glob_Limites   	Glob_Intern_fix	Glob_Stock     	Glob_Riv_Nappe 	Abs_Déb_Résid  	Déb_Résid_Maxi 	%_Non_Converg  	d_BilQ_Global  	d_BilQ<->QFixé 	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas 	%_Non_CV_Gl_Pas	Nombre_Désatur 	Nombre_Suintem 	Nombre_Itérat  	Nombre_Sous-pas	Nbre_Réduc_Pomp	
31/01/2016	   2222.000    	  0.1911865    	 -0.7820253    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -3.149150    	   10.87667    	   0.000000    	   0.000000    	   4.917413    	     -0.0701326	      0.0229110	  -2.311340    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5908388    	     -0.0011550	   4.847280    	  -2.288429    	  4.0774149E-04	  1.1335659E-04	      0.0036764	 -1.8089182E-04	 -1.8089181E-04	   0.000000    	   0.000000    	   0.000000    	      0.0016631	   410.0000    	   599.0000    	   41.00000    	   1.000000    	   0.000000    	
01/02/2016	   2223.000    	  0.1909881    	 -0.7848786    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -3.737507    	   13.01294    	   0.000000    	   0.000000    	   6.227917    	     -0.0189980	      0.0246071	  -2.500127    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5938906    	     -0.0012350	   6.208919    	  -2.475520    	      0.0247573	      0.0126527	  0.1871506    	     -0.0041311	     -0.0041311	   0.000000    	   0.000000    	  -1427.708    	      0.0317461	   395.0000    	   628.0000    	   100.0000    	   1.000000    	   0.000000    	
02/02/2016	   2224.000    	  0.1909289    	 -0.7857194    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.213948    	   14.76461    	   0.000000    	   0.000000    	   7.400037    	     -0.0159064	      0.0257133	  -2.617957    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5947906    	     -0.0012350	   7.384131    	  -2.592244    	      0.0325374	      0.0115889	  0.2171871    	     -0.0217372	     -0.0217372	   0.000000    	   0.000000    	  -1878.092    	  0.1472248    	   382.0000    	   636.0000    	   100.0000    	   1.000000    	   0.000000    	
03/02/2016	   2225.000    	  0.1909289    	 -0.7857194    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.213948    	   14.76461    	   0.000000    	   0.000000    	   7.400037    	     -0.0159064	      0.0257133	  -2.617957    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5947906    	     -0.0012350	   7.384131    	  -2.592244    	      0.0325374	      0.0115889	  0.2171871    	     -0.0217372	     -0.0217372	   0.000000    	   0.000000    	   0.000000    	  0.1472248    	   382.0000    	   636.0000    	   100.0000    	   1.000000    	   0.000000    	
04/02/2016	   2226.000    	  0.1908304    	 -0.7871540    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.154028    	   14.19084    	   0.000000    	   0.000000    	   6.850450    	     -0.0159399	      0.0251230	  -2.634156    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5963236    	     -0.0012350	   6.834510    	  -2.609033    	      0.0110766	      0.0072940	      0.0768847	     -0.0042890	     -0.0042890	   0.000000    	   0.000000    	  -741.1308    	      0.0302234	   376.0000    	   648.0000    	   100.0000    	   1.000000    	   0.000000    	
05/02/2016	   2227.000    	  0.1908304    	 -0.7871540    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.154028    	   14.19084    	   0.000000    	   0.000000    	   6.850450    	     -0.0159399	      0.0251230	  -2.634156    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5963236    	     -0.0012350	   6.834510    	  -2.609033    	      0.0110766	      0.0072940	      0.0768847	     -0.0042890	     -0.0042890	   0.000000    	   0.000000    	   0.000000    	      0.0302234	   376.0000    	   648.0000    	   100.0000    	   1.000000    	   0.000000    	
06/02/2016	   2228.000    	  0.1907443    	 -0.7884226    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.034529    	   13.34895    	   0.000000    	   0.000000    	   6.135109    	     -0.0210357	      0.0244026	  -2.625880    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5976784    	     -0.0012350	   6.114074    	  -2.601477    	  1.9372740E-04	  4.8552240E-05	      0.0014282	 -4.0394771E-05	 -4.0394922E-05	   0.000000    	   0.000000    	  -6.980243    	  3.0260741E-04	   367.0000    	   668.0000    	   46.00000    	   1.000000    	   0.000000    	
07/02/2016	   2229.000    	  0.1907443    	 -0.7884226    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.034529    	   13.34895    	   0.000000    	   0.000000    	   6.135109    	     -0.0210357	      0.0244026	  -2.625880    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5976784    	     -0.0012350	   6.114074    	  -2.601477    	  1.9372740E-04	  4.8552240E-05	      0.0014282	 -4.0394771E-05	 -4.0394922E-05	   0.000000    	   0.000000    	   0.000000    	  3.0260741E-04	   367.0000    	   668.0000    	   46.00000    	   1.000000    	   0.000000    	
08/02/2016	   2230.000    	  0.1906281    	 -0.7900819    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.778217    	   15.78273    	   0.000000    	   0.000000    	   7.631787    	     -0.0095345	      0.0255239	  -2.809270    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5994538    	     -0.0012350	   7.622252    	  -2.783746    	      0.0033183	      0.0014317	      0.0207410	     -0.0021744	     -0.0021744	   0.000000    	   0.000000    	  -375.7296    	      0.0137768	   358.0000    	   690.0000    	   100.0000    	   1.000000    	   0.000000    	
09/02/2016	   2231.000    	  0.1906281    	 -0.7900819    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -4.778217    	   15.78273    	   0.000000    	   0.000000    	   7.631787    	     -0.0095345	      0.0255239	  -2.809270    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5994538    	     -0.0012350	   7.622252    	  -2.783746    	      0.0033183	      0.0014317	      0.0207410	     -0.0021744	     -0.0021744	   0.000000    	   0.000000    	   0.000000    	      0.0137768	   358.0000    	   690.0000    	   100.0000    	   1.000000    	   0.000000    	
10/02/2016	   2232.000    	  0.1904511    	 -0.7925621    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -6.548876    	   21.55251    	   0.000000    	   0.000000    	   11.24735    	 -7.9344635E-04	      0.0248222	  -3.237110    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6021110    	     -0.0012350	   11.24656    	  -3.212288    	  0.1088248    	      0.0316617	  0.4999352    	     -0.0585609	     -0.0585609	   0.000000    	   0.000000    	  -10119.32    	  0.2717126    	   338.0000    	   714.0000    	   100.0000    	   1.000000    	   0.000000    	
11/02/2016	   2233.000    	  0.1904511    	 -0.7925621    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -6.548876    	   21.55251    	   0.000000    	   0.000000    	   11.24735    	 -7.9344635E-04	      0.0248222	  -3.237110    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6021110    	     -0.0012350	   11.24656    	  -3.212288    	  0.1088248    	      0.0316617	  0.4999352    	     -0.0585609	     -0.0585609	   0.000000    	   0.000000    	   0.000000    	  0.2717126    	   338.0000    	   714.0000    	   100.0000    	   1.000000    	   0.000000    	
12/02/2016	   2234.000    	  0.1902691    	 -0.7951718    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.457481    	   24.16115    	   0.000000    	   0.000000    	   12.65298    	     -0.0179120	      0.0234685	  -3.486198    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6049028    	     -0.0012350	   12.63506    	  -3.462730    	  3.7815462E-04	  2.8623626E-04	      0.0015514	 -2.6739376E-04	 -2.6739376E-04	   0.000000    	   0.000000    	  -46.20564    	      0.0011067	   324.0000    	   743.0000    	   100.0000    	   1.000000    	   0.000000    	
13/02/2016	   2235.000    	  0.1902691    	 -0.7951718    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.457481    	   24.16115    	   0.000000    	   0.000000    	   12.65298    	     -0.0179120	      0.0234685	  -3.486198    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6049028    	     -0.0012350	   12.63506    	  -3.462730    	  3.7815462E-04	  2.8623626E-04	      0.0015514	 -2.6739376E-04	 -2.6739376E-04	   0.000000    	   0.000000    	   0.000000    	      0.0011067	   324.0000    	   743.0000    	   100.0000    	   1.000000    	   0.000000    	
14/02/2016	   2236.000    	  0.1900497    	 -0.7982988    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -9.199828    	   29.48669    	   0.000000    	   0.000000    	   15.78080    	     -0.0030810	      0.0212798	  -3.922562    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6082491    	     -0.0012350	   15.77771    	  -3.901282    	      0.0017404	  9.2494506E-04	      0.0058605	     -0.0016151	     -0.0016151	   0.000000    	   0.000000    	  -279.0925    	      0.0054774	   309.0000    	   776.0000    	   100.0000    	   1.000000    	   0.000000    	
15/02/2016	   2237.000    	  0.1900497    	 -0.7982988    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -9.199828    	   29.48669    	   0.000000    	   0.000000    	   15.78080    	     -0.0030810	      0.0212798	  -3.922562    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6082491    	     -0.0012350	   15.77771    	  -3.901282    	      0.0017404	  9.2494506E-04	      0.0058605	     -0.0016151	     -0.0016151	   0.000000    	   0.000000    	   0.000000    	      0.0054774	   309.0000    	   776.0000    	   100.0000    	   1.000000    	   0.000000    	
16/02/2016	   2238.000    	  0.1898672    	 -0.8009774    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -9.182110    	   27.87960    	   0.000000    	   0.000000    	   14.10448    	     -0.0019884	      0.0191252	  -4.002069    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6111102    	     -0.0012350	   14.10249    	  -3.982944    	  3.1121162E-04	  2.9252955E-04	      0.0011080	 -2.9069229E-04	 -2.9069229E-04	   0.000000    	   0.000000    	  -50.23163    	      0.0010427	   299.0000    	   812.0000    	   100.0000    	   1.000000    	   0.000000    	
17/02/2016	   2239.000    	  0.1898672    	 -0.8009774    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -9.182110    	   27.87960    	   0.000000    	   0.000000    	   14.10448    	     -0.0019884	      0.0191252	  -4.002069    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6111102    	     -0.0012350	   14.10249    	  -3.982944    	  3.1121162E-04	  2.9252955E-04	      0.0011080	 -2.9069229E-04	 -2.9069229E-04	   0.000000    	   0.000000    	   0.000000    	      0.0010427	   299.0000    	   812.0000    	   100.0000    	   1.000000    	   0.000000    	
18/02/2016	   2240.000    	  0.1897144    	 -0.8032554    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -8.753606    	   25.17535    	   0.000000    	   0.000000    	   11.85653    	     -0.0136157	      0.0181858	  -3.982934    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6135410    	     -0.0012350	   11.84291    	  -3.964748    	  8.1908120E-04	  4.6871969E-04	      0.0032269	 -6.9058949E-04	 -6.9058949E-04	   0.000000    	   0.000000    	  -119.3339    	      0.0027431	   293.0000    	   839.0000    	   100.0000    	   1.000000    	   0.000000    	
19/02/2016	   2241.000    	  0.1897144    	 -0.8032554    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -8.753606    	   25.17535    	   0.000000    	   0.000000    	   11.85653    	     -0.0136157	      0.0181858	  -3.982934    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6135410    	     -0.0012350	   11.84291    	  -3.964748    	  8.1908120E-04	  4.6871969E-04	      0.0032269	 -6.9058949E-04	 -6.9058949E-04	   0.000000    	   0.000000    	   0.000000    	      0.0027431	   293.0000    	   839.0000    	   100.0000    	   1.000000    	   0.000000    	
20/02/2016	   2242.000    	  0.1895800    	 -0.8052654    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -8.275201    	   22.77920    	   0.000000    	   0.000000    	   10.01436    	     -0.0280273	      0.0167655	  -3.917728    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6156854    	     -0.0012350	   9.986332    	  -3.900963    	  2.3470462E-04	  2.1795032E-04	      0.0010211	 -2.1910561E-04	 -2.1910561E-04	   0.000000    	   0.000000    	  -37.86145    	  9.6186716E-04	   281.0000    	   862.0000    	   99.00000    	   1.000000    	   0.000000    	
21/02/2016	   2243.000    	  0.1895800    	 -0.8052654    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -8.275201    	   22.77920    	   0.000000    	   0.000000    	   10.01436    	     -0.0280273	      0.0167655	  -3.917728    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6156854    	     -0.0012350	   9.986332    	  -3.900963    	  2.3470462E-04	  2.1795032E-04	      0.0010211	 -2.1910561E-04	 -2.1910561E-04	   0.000000    	   0.000000    	   0.000000    	  9.6186716E-04	   281.0000    	   862.0000    	   99.00000    	   1.000000    	   0.000000    	
22/02/2016	   2244.000    	  0.1894610    	 -0.8070486    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.842895    	   20.74468    	   0.000000    	   0.000000    	   8.496490    	     -0.0430469	      0.0155111	  -3.845260    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6175876    	     -0.0012350	   8.453443    	  -3.829749    	  2.7098843E-04	  2.1989756E-04	      0.0012935	 -2.2710959E-04	 -2.2710960E-04	   0.000000    	   0.000000    	  -39.24454    	      0.0010948	   278.0000    	   879.0000    	   92.00000    	   1.000000    	   0.000000    	
23/02/2016	   2245.000    	  0.1894610    	 -0.8070486    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.842895    	   20.74468    	   0.000000    	   0.000000    	   8.496490    	     -0.0430469	      0.0155111	  -3.845260    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6175876    	     -0.0012350	   8.453443    	  -3.829749    	  2.7098843E-04	  2.1989756E-04	      0.0012935	 -2.2710959E-04	 -2.2710960E-04	   0.000000    	   0.000000    	   0.000000    	      0.0010948	   278.0000    	   879.0000    	   92.00000    	   1.000000    	   0.000000    	
24/02/2016	   2246.000    	  0.1893438    	 -0.8087877    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.902554    	   20.74159    	   0.000000    	   0.000000    	   8.382126    	     -0.0211923	      0.0141564	  -3.871814    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6194439    	     -0.0012350	   8.360933    	  -3.857658    	  2.3869276E-04	  2.2958260E-04	      0.0011396	 -2.3095854E-04	 -2.3095854E-04	   0.000000    	   0.000000    	  -39.90964    	      0.0011135	   273.0000    	   905.0000    	   77.00000    	   1.000000    	   0.000000    	
25/02/2016	   2247.000    	  0.1893438    	 -0.8087877    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.902554    	   20.74159    	   0.000000    	   0.000000    	   8.382126    	     -0.0211923	      0.0141564	  -3.871814    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6194439    	     -0.0012350	   8.360933    	  -3.857658    	  2.3869276E-04	  2.2958260E-04	      0.0011396	 -2.3095854E-04	 -2.3095854E-04	   0.000000    	   0.000000    	   0.000000    	      0.0011135	   273.0000    	   905.0000    	   77.00000    	   1.000000    	   0.000000    	
26/02/2016	   2248.000    	  0.1892371    	 -0.8103787    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.683880    	   20.01751    	   0.000000    	   0.000000    	   7.886400    	     -0.0234261	      0.0129262	  -3.861282    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6211416    	     -0.0012350	   7.862974    	  -3.848356    	  1.4793960E-04	  5.7160413E-05	  7.3166180E-04	 -8.0474362E-05	 -8.0474363E-05	   0.000000    	   0.000000    	  -13.90597    	  4.0201992E-04	   269.0000    	   919.0000    	   75.00000    	   1.000000    	   0.000000    	
27/02/2016	   2249.000    	  0.1892371    	 -0.8103787    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.683880    	   20.01751    	   0.000000    	   0.000000    	   7.886400    	     -0.0234261	      0.0129262	  -3.861282    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6211416    	     -0.0012350	   7.862974    	  -3.848356    	  1.4793960E-04	  5.7160413E-05	  7.3166180E-04	 -8.0474362E-05	 -8.0474363E-05	   0.000000    	   0.000000    	   0.000000    	  4.0201992E-04	   269.0000    	   919.0000    	   75.00000    	   1.000000    	   0.000000    	
28/02/2016	   2250.000    	  0.1891430    	 -0.8117862    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.319108    	   18.34429    	   0.000000    	   0.000000    	   6.656059    	     -0.0489240	      0.0119765	  -3.806306    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6226432    	     -0.0012350	   6.607135    	  -3.794329    	  2.0341064E-04	  8.4630038E-05	      0.0010968	 -1.5934160E-04	 -1.5934160E-04	   0.000000    	   0.000000    	  -27.53423    	  8.6861685E-04	   266.0000    	   934.0000    	   73.00000    	   1.000000    	   0.000000    	
29/02/2016	   2251.000    	  0.1891430    	 -0.8117862    	   0.000000    	     -0.0012350	   0.000000    	   0.000000    	  -7.319108    	   18.34429    	   0.000000    	   0.000000    	   6.656059    	     -0.0489240	      0.0119765	  -3.806306    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6226432    	     -0.0012350	   6.607135    	  -3.794329    	  2.0341064E-04	  8.4630038E-05	      0.0010968	 -1.5934160E-04	 -1.5934160E-04	   0.000000    	   0.000000    	   0.000000    	  8.6861685E-04	   266.0000    	   934.0000    	   73.00000    	   1.000000    	   0.000000    	
01/03/2016	   2252.000    	  0.1890585    	 -0.8130497    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -7.036195    	   17.08583    	   0.000000    	   0.000000    	   5.749496    	     -0.0751468	      0.0113405	  -3.761805    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6239912    	     -0.0011550	   5.674349    	  -3.750464    	  4.2653115E-04	  1.8110257E-04	      0.0024675	 -3.2258548E-04	 -3.2258554E-04	   0.000000    	   0.000000    	  -55.74278    	      0.0018880	   264.0000    	   950.0000    	   73.00000    	   1.000000    	   0.000000    	
02/03/2016	   2253.000    	  0.1890102    	 -0.8137515    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -7.415892    	   17.90144    	   0.000000    	   0.000000    	   6.077313    	     -0.0383766	      0.0111537	  -3.832018    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6247412    	     -0.0011550	   6.038936    	  -3.820865    	  1.7566112E-04	  1.2531630E-04	  9.7041757E-04	 -1.5112913E-04	 -1.5112913E-04	   0.000000    	   0.000000    	  -13.05756    	  8.4422901E-04	   262.0000    	   956.0000    	   37.00000    	   1.000000    	   0.000000    	
03/03/2016	   2254.000    	  0.1890102    	 -0.8137515    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -7.415892    	   17.90144    	   0.000000    	   0.000000    	   6.077313    	     -0.0383766	      0.0111537	  -3.832018    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6247412    	     -0.0011550	   6.038936    	  -3.820865    	  1.7566112E-04	  1.2531630E-04	  9.7041757E-04	 -1.5112913E-04	 -1.5112913E-04	   0.000000    	   0.000000    	   0.000000    	  8.4422901E-04	   262.0000    	   956.0000    	   37.00000    	   1.000000    	   0.000000    	
04/03/2016	   2255.000    	  0.1888953    	 -0.8154085    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.265183    	   19.84447    	   0.000000    	   0.000000    	   6.959195    	     -0.0097071	      0.0109529	  -4.013245    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6265132    	     -0.0011550	   6.949488    	  -4.002293    	  5.6803846E-04	  3.2167981E-04	      0.0028339	 -1.6128010E-04	 -1.6128012E-04	   0.000000    	   0.000000    	  -27.86920    	  8.1272069E-04	   257.0000    	   971.0000    	   100.0000    	   1.000000    	   0.000000    	
05/03/2016	   2256.000    	  0.1888953    	 -0.8154085    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.265183    	   19.84447    	   0.000000    	   0.000000    	   6.959195    	     -0.0097071	      0.0109529	  -4.013245    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6265132    	     -0.0011550	   6.949488    	  -4.002293    	  5.6803846E-04	  3.2167981E-04	      0.0028339	 -1.6128010E-04	 -1.6128012E-04	   0.000000    	   0.000000    	   0.000000    	  8.1272069E-04	   257.0000    	   971.0000    	   100.0000    	   1.000000    	   0.000000    	
06/03/2016	   2257.000    	  0.1887847    	 -0.8170272    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.630029    	   20.42238    	   0.000000    	   0.000000    	   7.082252    	     -0.0088597	      0.0108409	  -4.107870    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6282425    	     -0.0011550	   7.073393    	  -4.097029    	      0.0075277	      0.0039025	      0.0365033	     -0.0074696	     -0.0074696	   0.000000    	   0.000000    	  -1290.750    	      0.0365757	   253.0000    	   979.0000    	   100.0000    	   1.000000    	   0.000000    	
07/03/2016	   2258.000    	  0.1887847    	 -0.8170272    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.630029    	   20.42238    	   0.000000    	   0.000000    	   7.082252    	     -0.0088597	      0.0108409	  -4.107870    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6282425    	     -0.0011550	   7.073393    	  -4.097029    	      0.0075277	      0.0039025	      0.0365033	     -0.0074696	     -0.0074696	   0.000000    	   0.000000    	   0.000000    	      0.0365757	   253.0000    	   979.0000    	   100.0000    	   1.000000    	   0.000000    	
08/03/2016	   2259.000    	  0.1887002    	 -0.8183006    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.040250    	   18.45611    	   0.000000    	   0.000000    	   5.809104    	     -0.0354791	      0.0107602	  -4.022427    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6296003    	     -0.0011550	   5.773625    	  -4.011667    	  2.0700511E-04	  9.9196309E-05	      0.0011096	 -1.9187892E-04	 -1.9187895E-04	   0.000000    	   0.000000    	  -33.15668    	      0.0010397	   252.0000    	   985.0000    	   73.00000    	   1.000000    	   0.000000    	
09/03/2016	   2260.000    	  0.1887002    	 -0.8183006    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.040250    	   18.45611    	   0.000000    	   0.000000    	   5.809104    	     -0.0354791	      0.0107602	  -4.022427    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6296003    	     -0.0011550	   5.773625    	  -4.011667    	  2.0700511E-04	  9.9196309E-05	      0.0011096	 -1.9187892E-04	 -1.9187895E-04	   0.000000    	   0.000000    	   0.000000    	      0.0010397	   252.0000    	   985.0000    	   73.00000    	   1.000000    	   0.000000    	
10/03/2016	   2261.000    	  0.1885975    	 -0.8197966    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.649659    	   19.89920    	   0.000000    	   0.000000    	   6.479994    	     -0.0081488	      0.0103667	  -4.156073    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6311991    	     -0.0011550	   6.471845    	  -4.145706    	  4.4452270E-04	  3.2659750E-04	      0.0022118	 -3.6700940E-04	 -3.6700941E-04	   0.000000    	   0.000000    	  -63.41923    	      0.0018443	   248.0000    	   990.0000    	   100.0000    	   1.000000    	   0.000000    	
11/03/2016	   2262.000    	  0.1885975    	 -0.8197966    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.649659    	   19.89920    	   0.000000    	   0.000000    	   6.479994    	     -0.0081488	      0.0103667	  -4.156073    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6311991    	     -0.0011550	   6.471845    	  -4.145706    	  4.4452270E-04	  3.2659750E-04	      0.0022118	 -3.6700940E-04	 -3.6700941E-04	   0.000000    	   0.000000    	   0.000000    	      0.0018443	   248.0000    	   990.0000    	   100.0000    	   1.000000    	   0.000000    	
12/03/2016	   2263.000    	  0.1885093    	 -0.8211102    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.380459    	   18.84931    	   0.000000    	   0.000000    	   5.737858    	     -0.0200143	      0.0098337	  -4.127428    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6326009    	     -0.0011550	   5.717843    	  -4.117595    	  3.8438560E-04	  2.0458562E-04	      0.0020180	 -3.4338529E-04	 -3.4338530E-04	   0.000000    	   0.000000    	  -59.33698    	      0.0018217	   245.0000    	   998.0000    	   74.00000    	   1.000000    	   0.000000    	
13/03/2016	   2264.000    	  0.1885093    	 -0.8211102    	   0.000000    	     -0.0011550	   0.000000    	   0.000000    	  -8.380459    	   18.84931    	   0.000000    	   0.000000    	   5.737858    	     -0.0200143	      0.0098337	  -4.127428    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6326009    	     -0.0011550	   5.717843    	  -4.117595    	  3.8438560E-04	  2.0458562E-04	      0.0020180	 -3.4338529E-04	 -3.4338530E-04	   0.000000    	   0.000000    	   0.000000    	      0.0018217	   245.0000    	   998.0000    	   74.00000    	   1.000000    	   0.000000    	
